,hora_llegada,reproceso,termina_servicio,fila
149,947.0,0.0,947.7739642795892,0.0
150,954.0,0.0,955.2300146860324,0.0
151,959.0,0.0,959.3118189035607,0.0
152,961.0,0.0,961.088194497788,0.0
153,964.0,0.0,964.467317790401,0.0
154,973.0,0.0,973.9341945852633,0.0
155,976.0,0.0,977.8827423639175,0.0
156,978.0,0.0,978.0870649108871,0.0
157,985.0,0.0,986.3882790154083,0.0
158,988.0,0.0,988.6381981200386,0.0
159,996.0,0.0,996.7372026242207,0.0
160,1005.0,0.0,1005.1485951170947,0.0
161,1020.0,0.0,1020.1315295873317,0.0
162,1029.0,0.0,1030.3051686277192,0.0
163,1034.0,0.0,1034.1878846573622,0.0
164,1040.0,0.0,1041.4523478731664,0.0
165,1044.0,0.0,1044.4870710221699,0.0
166,1049.0,0.0,1050.0144189867572,0.0
167,1053.0,0.0,1054.8924881476555,0.0
168,1055.0,0.0,1056.4214205345686,0.0
169,1060.0,0.0,1061.2418615360884,0.0
170,1063.0,0.0,1063.66901659396,0.0
171,1071.0,0.0,1072.5835275279521,0.0
172,1079.0,0.0,1079.2543055965455,0.0
173,1091.0,0.0,1092.7019106124574,0.0
174,1095.0,0.0,1095.5092108478832,0.0
175,1107.0,0.0,1108.5507813484505,0.0
176,1124.0,0.0,1124.1819027019417,0.0
177,1133.0,0.0,1133.4780595598777,0.0
178,1136.0,0.0,1136.3262391810183,0.0
179,1138.0,0.0,1138.317599281015,0.0
180,1142.0,0.0,1144.198867663616,0.0
181,1145.0,0.0,1145.2473206850764,0.0
182,1153.0,0.0,1153.8021524990882,0.0
183,1156.0,0.0,1156.5863777624284,0.0
184,1160.0,0.0,1160.6827859671046,0.0
185,1164.0,0.0,1165.0804017306414,0.0
186,1171.0,0.0,1172.402875555324,0.0
187,1173.0,0.0,1173.921394631421,0.0
188,1175.0,0.0,1177.2248322608061,0.0
189,1184.0,0.0,1184.528771817494,0.0
190,1186.0,0.0,1186.2036751899957,0.0
191,1192.0,0.0,1192.970113695018,0.0
192,1198.0,0.0,1198.371744987692,0.0
193,1203.0,0.0,1203.3282519900686,0.0
194,1209.0,0.0,1209.1008881601385,0.0
195,1215.0,0.0,1215.6293090675276,0.0
196,1225.0,0.0,1225.7884867222065,0.0
197,1232.0,0.0,1232.2300362721269,0.0
198,1234.0,0.0,1235.2486415542287,0.0
199,1238.0,0.0,1238.1588558807093,0.0
200,1240.0,0.0,1240.144746097558,0.0
201,1245.0,0.0,1246.727024586065,0.0
202,1248.0,0.0,1248.713528667108,0.0
203,1251.0,0.0,1252.1442489633628,0.0
204,1255.0,0.0,1256.1240757612152,0.0
205,1258.0,0.0,1258.3998726013729,0.0
206,1262.0,0.0,1263.1214059461656,0.0
207,1266.0,0.0,1266.444698126723,0.0
208,1272.0,0.0,1273.033462136393,0.0
209,1278.0,0.0,1278.1940192032644,0.0
210,1282.0,0.0,1284.058931932427,0.0
211,1284.0,0.0,1285.0206647575255,1.0
212,1290.0,0.0,1290.2727946501209,0.0
213,1293.0,0.0,1293.4062332758438,0.0
214,1296.0,0.0,1296.7783191106075,0.0
215,1300.0,0.0,1300.5912997913117,0.0
216,1308.0,0.0,1309.7092126784216,0.0
217,1312.0,0.0,1313.2863208346876,0.0
218,1326.0,0.0,1327.2721796686178,0.0
219,1330.0,0.0,1330.166826434759,0.0
220,1332.0,0.0,1332.1128095615913,0.0
221,1350.0,0.0,1350.1457007053712,0.0
222,1357.0,0.0,1357.0675096890934,0.0
223,1363.0,0.0,1363.1916886936358,0.0
224,1366.0,0.0,1370.4859708874146,0.0
225,1389.0,0.0,1390.2132837566564,0.0
226,1392.0,0.0,1392.1986821732519,0.0
227,1395.0,0.0,1396.0941755587946,0.0
228,1398.0,0.0,1398.6723595475662,0.0
229,1410.0,0.0,1410.6073462119743,0.0
230,1414.0,0.0,1414.060357753901,0.0
231,1424.0,0.0,1424.0152502347482,0.0
232,1427.0,0.0,1427.6025349021195,0.0
233,1436.0,0.0,1436.5497499097844,0.0
234,1442.0,0.0,1442.2158058246507,0.0
235,1444.0,0.0,1444.3412646352972,0.0
236,1453.0,0.0,1453.1358621414572,0.0
237,1456.0,0.0,1456.8690182269343,0.0
238,1465.0,0.0,1465.7028349322509,0.0
239,1468.0,0.0,1468.7797715957597,0.0
240,1471.0,0.0,1471.780786967102,0.0
241,1477.0,0.0,1477.1807553892747,0.0
242,1480.0,0.0,1483.0002742330175,0.0
243,1484.0,0.0,1485.0586188377843,0.0
244,1486.0,0.0,1486.2907591263015,0.0
245,1492.0,0.0,1494.3476389901593,0.0
246,1495.0,0.0,1495.3627053945,0.0
247,1507.0,0.0,1509.0901940023596,0.0
248,1513.0,0.0,1514.2947060690585,0.0
249,1518.0,0.0,1519.2248444735349,0.0
250,1527.0,0.0,1528.3952680250857,0.0
251,1538.0,0.0,1538.0666141647098,0.0
252,1548.0,0.0,1548.338031505496,0.0
253,1555.0,0.0,1555.1643381454878,0.0
254,1559.0,0.0,1559.1738679557386,0.0
255,1575.0,0.0,1575.4908012386193,0.0
256,1589.0,0.0,1589.2318563849599,0.0
257,1592.0,0.0,1592.0845418565814,0.0
258,1603.0,0.0,1603.2616392799987,0.0
259,1611.0,0.0,1611.7438012042066,0.0
260,1615.0,0.0,1616.7003317750741,0.0
261,1618.0,0.0,1619.4815270697136,0.0
262,1622.0,0.0,1622.6593553638097,0.0
263,1626.0,0.0,1626.4148882575025,0.0
264,1639.0,0.0,1639.0794014463024,0.0
265,1642.0,0.0,1642.0850239074748,0.0
266,1659.0,0.0,1659.9663612148092,0.0
267,1662.0,0.0,1662.7007257056407,0.0
268,1667.0,0.0,1667.997922756336,0.0
269,1670.0,0.0,1671.0603580779082,0.0
270,1674.0,0.0,1674.6198493137342,0.0
271,1677.0,0.0,1677.3069262943764,0.0
272,1679.0,0.0,1680.2582136571336,0.0
273,1683.0,0.0,1683.8257435025087,0.0
274,1691.0,0.0,1691.2714417490852,0.0
275,1693.0,0.0,1694.3132755193983,0.0
276,1696.0,0.0,1700.2461745450066,0.0
277,1698.0,0.0,1702.7937114973347,1.0
278,1702.0,0.0,1703.9703442544203,1.0
279,1718.0,0.0,1719.0071094293417,0.0
280,1722.0,0.0,1722.003111158272,0.0
281,1727.0,0.0,1727.515215188269,0.0
282,1733.0,0.0,1734.714102343013,0.0
283,1739.0,0.0,1740.4279166494764,0.0
284,1745.0,0.0,1745.2073885652323,0.0
285,1747.0,0.0,1749.6360031288687,0.0
286,1754.0,0.0,1754.8661596707657,0.0
287,1760.0,0.0,1760.0336886424943,0.0
288,1778.0,0.0,1781.7115908970702,0.0
289,1783.0,0.0,1783.181604415592,0.0
290,1787.0,0.0,1787.183360423667,0.0
291,1791.0,0.0,1791.7930921567433,0.0
292,1794.0,0.0,1794.4373455939015,0.0
293,1799.0,0.0,1799.4691794784574,0.0
294,1803.0,0.0,1803.6907953185328,0.0
295,1807.0,0.0,1807.1431490423433,0.0
296,1810.0,0.0,1810.6755029435612,0.0
297,1813.0,0.0,1813.7872218039606,0.0
298,1817.0,0.0,1817.2417677116673,0.0
299,1827.0,0.0,1827.1366727093875,0.0
300,1830.0,0.0,1831.8105927543238,0.0
301,1843.0,0.0,1844.0295516147974,0.0
302,1854.0,0.0,1856.706072524803,0.0
303,1856.0,0.0,1856.971205453231,1.0
304,1868.0,0.0,1868.050464701264,0.0
305,1878.0,0.0,1878.5203351705238,0.0
306,1881.0,0.0,1882.8409451465625,0.0
307,1884.0,0.0,1885.1608206047902,0.0
308,1893.0,0.0,1893.024090823723,0.0
309,1896.0,0.0,1896.2875361505685,0.0
310,1899.0,0.0,1899.215937303167,0.0
311,1903.0,0.0,1903.5479819789073,0.0
312,1907.0,0.0,1908.0711529043044,0.0
313,1912.0,0.0,1914.7350182840105,0.0
314,1915.0,0.0,1915.2570667746495,0.0
315,1919.0,0.0,1919.7915000740643,0.0
316,1922.0,0.0,1923.2150608316645,0.0
317,1924.0,0.0,1924.551640357584,0.0
318,1928.0,0.0,1929.736245056423,0.0
319,1931.0,0.0,1931.3411243449793,0.0
320,1938.0,0.0,1938.046109451139,0.0
321,1952.0,0.0,1952.2921596708863,0.0
322,1955.0,0.0,1955.920110077172,0.0
323,1961.0,0.0,1962.0305764120951,0.0
324,1967.0,0.0,1967.2977009924557,0.0
325,1979.0,0.0,1979.2796581538908,0.0
326,1986.0,0.0,1986.7731033164396,0.0
327,1989.0,0.0,1991.0294664494902,0.0
328,1992.0,0.0,1993.7865332468175,0.0
329,1994.0,0.0,1994.042437160244,0.0
330,1997.0,0.0,1997.1280757031307,0.0
331,2005.0,0.0,2005.1416313948764,0.0
332,2009.0,0.0,2009.2359497616842,0.0
333,2014.0,0.0,2014.1462667859685,0.0
334,2020.0,0.0,2020.215001479871,0.0
335,2022.0,0.0,2025.4257680434437,0.0
336,2030.0,0.0,2030.0456509073417,0.0
337,2036.0,0.0,2037.36793382927,0.0
338,2042.0,0.0,2042.6515356236237,0.0
339,2049.0,0.0,2050.40562929284,0.0
340,2052.0,0.0,2053.0946920186693,0.0
341,2060.0,0.0,2061.101949099054,0.0
342,2067.0,0.0,2068.0363862879612,0.0
343,2073.0,0.0,2073.837788059011,0.0
344,2076.0,0.0,2077.3303314315253,0.0
345,2085.0,0.0,2085.5817947549262,0.0
346,2092.0,0.0,2093.843792782108,0.0
347,2095.0,0.0,2095.6160726669013,0.0
348,2098.0,0.0,2098.3207340119707,0.0
349,2100.0,0.0,2100.185988592671,0.0
350,2103.0,0.0,2106.421825546046,0.0
351,2105.0,0.0,2106.944479996448,1.0
352,2110.0,0.0,2110.827158825739,0.0
353,2119.0,0.0,2119.1008139822466,0.0
354,2121.0,0.0,2121.1837082876427,0.0
355,2129.0,0.0,2129.433736185283,0.0
356,2138.0,0.0,2138.233564942996,0.0
357,2155.0,0.0,2155.6502208518777,0.0
358,2178.0,0.0,2179.1397166436363,0.0
359,2182.0,0.0,2182.5398449806107,0.0
360,2188.0,0.0,2189.52402526061,0.0
361,2191.0,0.0,2191.074478979026,0.0
362,2194.0,0.0,2194.594151257047,0.0
363,2208.0,0.0,2208.3359836022837,0.0
364,2215.0,0.0,2215.7667882885053,0.0
365,2225.0,0.0,2225.2743794443763,0.0
366,2228.0,0.0,2230.9415728102804,0.0
367,2249.0,0.0,2249.1240016198526,0.0
368,2255.0,0.0,2256.4151460322164,0.0
369,2260.0,0.0,2260.1464815127683,0.0
370,2264.0,0.0,2264.1042188313886,0.0
371,2270.0,0.0,2273.671266431981,0.0
372,2274.0,0.0,2274.1996079046257,0.0
373,2283.0,0.0,2283.4820466500314,0.0
374,2287.0,0.0,2288.999538946317,0.0
375,2296.0,0.0,2296.232013319161,0.0
376,2302.0,0.0,2302.6096534919416,0.0
377,2310.0,0.0,2310.794128559085,0.0
378,2313.0,0.0,2313.746247041886,0.0
379,2319.0,0.0,2319.075761761283,0.0
380,2333.0,0.0,2333.195754219859,0.0
381,2336.0,0.0,2336.3299125606645,0.0
382,2339.0,0.0,2340.249129184997,0.0
383,2342.0,0.0,2342.606498776277,0.0
384,2345.0,0.0,2345.4027405275488,0.0
385,2358.0,0.0,2359.3136377176916,0.0
386,2362.0,0.0,2362.8417757901498,0.0
387,2369.0,0.0,2369.992617357835,0.0
388,2372.0,0.0,2372.575262901355,0.0
389,2375.0,0.0,2375.6183749080187,0.0
390,2388.0,0.0,2388.204861892008,0.0
391,2395.0,0.0,2395.3093724159166,0.0
392,2400.0,0.0,2400.5330505830334,0.0
393,2402.0,0.0,2402.6670669787204,0.0
394,2408.0,0.0,2408.1404747287306,0.0
395,2411.0,0.0,2411.161162338446,0.0
396,2432.0,0.0,2433.084221426257,0.0
397,2443.0,0.0,2443.245051319827,0.0
398,2452.0,0.0,2452.368069472848,0.0
399,2467.0,0.0,2467.002601092201,0.0
400,2479.0,0.0,2479.1388145433425,0.0
401,2493.0,0.0,2494.4656385282547,0.0
402,2496.0,0.0,2496.8682973695604,0.0
403,2500.0,0.0,2500.028998959539,0.0
404,2503.0,0.0,2505.18908671164,0.0
405,2510.0,0.0,2510.0911761849507,0.0
406,2513.0,0.0,2513.8447782164544,0.0
407,2515.0,0.0,2515.4832531096295,0.0
408,2517.0,0.0,2518.0088879253494,0.0
409,2526.0,0.0,2526.3080032590165,0.0
410,2531.0,0.0,2531.473099241216,0.0
411,2535.0,0.0,2535.148019458294,0.0
412,2541.0,0.0,2541.244287533942,0.0
413,2553.0,0.0,2553.9312879960185,0.0
414,2555.0,0.0,2555.7693103830757,0.0
415,2561.0,0.0,2561.4400606694735,0.0
416,2565.0,0.0,2565.6271163510473,0.0
417,2573.0,0.0,2573.2487060570743,0.0
418,2580.0,0.0,2580.7039512346405,0.0
419,2612.0,0.0,2612.0417293331784,0.0
420,2615.0,0.0,2615.499983243996,0.0
421,2623.0,0.0,2623.7465039744584,0.0
422,2630.0,0.0,2630.115508037942,0.0
423,2633.0,0.0,2634.3483570003823,0.0
424,2643.0,0.0,2643.405547464945,0.0
425,2646.0,0.0,2646.9824919262064,0.0
426,2653.0,0.0,2653.232974840158,0.0
427,2656.0,0.0,2657.158215978001,0.0
428,2663.0,0.0,2663.7078852250593,0.0
429,2665.0,0.0,2665.050965592918,0.0
430,2676.0,0.0,2676.787291750448,0.0
431,2680.0,0.0,2680.7383250890466,0.0
432,2686.0,0.0,2686.013048868213,0.0
433,2690.0,0.0,2690.0267206604876,0.0
434,2695.0,0.0,2696.215204778439,0.0
435,2699.0,0.0,2699.008063337043,0.0
436,2701.0,0.0,2701.0277445219544,0.0
437,2703.0,0.0,2703.8960635194817,0.0
438,2707.0,0.0,2707.6345792571187,0.0
439,2714.0,0.0,2714.7391971337433,0.0
440,2717.0,0.0,2717.589840155505,0.0
441,2723.0,0.0,2723.6816926313195,0.0
442,2725.0,0.0,2725.563075043148,0.0
443,2727.0,0.0,2727.1636029733804,0.0
444,2737.0,0.0,2737.131162356865,0.0
445,2743.0,0.0,2744.66800265469,0.0
446,2752.0,0.0,2753.0307723422584,0.0
447,2756.0,0.0,2756.4771542962167,0.0
448,2758.0,0.0,2758.053913832782,0.0
449,2761.0,0.0,2762.6910317142574,0.0
450,2764.0,0.0,2764.683336400283,0.0
451,2770.0,0.0,2770.1309727974804,0.0
452,2774.0,0.0,2774.183707060948,0.0
453,2776.0,0.0,2776.89207050458,0.0
454,2778.0,0.0,2778.511577786308,0.0
455,2781.0,0.0,2781.1569314546005,0.0
456,2786.0,0.0,2786.010402658915,0.0
457,2792.0,0.0,2793.303877742109,0.0
458,2799.0,0.0,2800.0705485592302,0.0
459,2804.0,0.0,2804.193950972832,0.0
460,2807.0,0.0,2807.7067971511356,0.0
461,2811.0,0.0,2812.14006761582,0.0
462,2813.0,0.0,2815.851960998585,0.0
463,2830.0,0.0,2830.2256360413458,0.0
464,2833.0,0.0,2834.1265945817145,0.0
465,2837.0,0.0,2837.2082611263495,0.0
466,2847.0,0.0,2847.0707720781634,0.0
467,2851.0,0.0,2852.3851460523847,0.0
468,2854.0,0.0,2855.866878633316,0.0
469,2858.0,0.0,2858.0647504001686,0.0
470,2871.0,0.0,2871.020257640889,0.0
471,2873.0,0.0,2873.644587949736,0.0
472,2880.0,0.0,2881.5068454394277,0.0
473,2882.0,0.0,2883.9769077161236,0.0
474,2890.0,0.0,2890.108622568672,0.0
475,2896.0,0.0,2896.464472602453,0.0
476,2898.0,0.0,2898.5511794884565,0.0
477,2902.0,0.0,2902.635978697078,0.0
478,2905.0,0.0,2906.252170202087,0.0
479,2912.0,0.0,2912.112037478174,0.0
480,2924.0,0.0,2924.7546186648324,0.0
481,2932.0,0.0,2932.12909847555,0.0
482,2938.0,0.0,2939.363068207449,0.0
483,2950.0,0.0,2951.7739271721775,0.0
484,2955.0,0.0,2957.670637382471,0.0
485,2959.0,0.0,2960.5155425288967,0.0
486,2970.0,0.0,2972.105343183393,0.0
487,2978.0,0.0,2979.420203235713,0.0
488,2980.0,0.0,2980.197378474034,0.0
489,2983.0,0.0,2983.3957920009616,0.0
490,2985.0,0.0,2985.218482730401,0.0
491,2988.0,0.0,2988.2893611677887,0.0
492,2991.0,0.0,2991.3183178980007,0.0
493,2994.0,0.0,2994.6633197808983,0.0
494,3003.0,0.0,3004.6466962250656,0.0
495,3006.0,0.0,3006.236817242787,0.0
496,3009.0,0.0,3010.3220300554544,0.0
497,3012.0,0.0,3013.356918452754,0.0
498,3030.0,0.0,3030.651159671206,0.0
499,3032.0,0.0,3032.202281346387,0.0
